cid,acname,smiles,pIC50
138616799,IC50,CC(CO)(C(=O)O)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC7(C6)CC(C7)F)Cl)Cl,8.301029996
138616523,IC50,CC1=C(C=CC=C1OCCCN2CCC[C@H](C2)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]([C@@H](C)O)C(=O)O)Cl,8.301029996
138616601,IC50,C[C@](CO)(C(=O)O)NCC1=CC(=C(C=C1OCC2=CC(=CC(=C2)C#N)C#N)O[C@H]3[C@H](CC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC(C6)O)Cl)F)Cl,8.301029996
138616638,IC50,CC1(CN(C1)CC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CCC(CC7)F)Cl)Cl)O,8.301029996
138616962,IC50,CCOC1=CC(=C(C=C1CN[C@H]2CCC(=O)NC2)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)F)Cl,6.597738618
138616541,IC50,CCOC1=CC(=C(C=C1CNCCC2=NNN=N2)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC6(C)C)C,6.597738618
138616639,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN5CC[C@H](C5)F)Cl)C6=C(C(=CC=C6)OCCCN7CCC(CC7)F)Cl,8.301029996
138616798,IC50,C1CC(=O)N[C@@H]1CNCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC(C7)O)Cl)Cl,8.301029996
138616570,IC50,C1CC[C@@H]([C@@H](C1)NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CCC(CC7)O)Cl)Cl)O,8.301029996
138616591,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@@H]7CCC(=O)NC7)Cl,8.301029996
138616636,IC50,C1CC(=O)N[C@H]1CNCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CCC(CC7)O)Cl)Cl,8.301029996
141659956,IC50,C1C[C@H]([C@@H]1NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC8(C7)CC(C8)F)Cl)Cl)O,8.301029996
138616550,IC50,CC1=C(C=CC=C1OCCCN2CC[C@H](C2)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]7CCCC[C@@H]7O)Cl,8.301029996
138616680,IC50,C[C@](CO)(C(=O)O)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)O)F)Cl,8.301029996
138616594,IC50,C1C[C@H]([C@@H]1NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CCC(CC7)F)Cl)Cl)O,8.301029996
138616525,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@@H](CO)C(=O)O)Cl,8.301029996
138616605,IC50,CCOC(=O)[C@](C)(CO)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC(C6)O)Cl)Cl,8.301029996
138616692,IC50,CC1=C(C=CC=C1OCCCN2CC(C2)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CNCC7CCC(=O)N7)Cl,8.301029996
138616574,IC50,CCOC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CCC(CC5)O)C,8.301029996
138616573,IC50,C1CC(=O)N[C@H]1CNCC2=CC(=C(C=C2OCC3=CC(=CC(=C3)C#N)C#N)O[C@H]4[C@H](CC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC(C7)O)Cl)F)Cl,8.301029996
138616684,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]7CCCC[C@@H]7O)Cl,8.301029996
138616838,IC50,C1CC[C@@H]([C@@H](C1)NCC2=CC(=C(C=C2C3=CN=CC(=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CCC(CC7)F)Cl)Cl)O,6.597738618
138616631,IC50,CC1(CCN(CC1)CCCOC2=CC=CC(=C2Cl)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CNC[C@@H]7CCC(=O)N7)Cl)F,8.301029996
138616607,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@@H]7CCOC[C@H]7O)Cl,8.301029996
138616787,IC50,CCOC1=CC(=C(C=C1CN2CC[C@H](C2)C(=O)OC)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC6(C)C)C,6.597738618
138616642,IC50,CC1=C(C=CC=C1OCCCN2CCCCC2(C)C)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CNC[C@H]7CCC(=O)N7)Cl,6.597738618
138616483,IC50,CC(CO)(C(=O)O)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCOCC6)Cl)Cl,8.301029996
138616611,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CNC[C@@H]7CCC(=O)N7)Cl,8.301029996
138616740,IC50,CCOC1=CC(=C(C=C1CNC[C@@H]2CCC(=O)N2)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCC(C)(C)N)C,6.597738618
138616629,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CNCC(=O)O)Cl)C5=C(C(=CC=C5)OCCCN6CC(C6)O)Cl,8.301029996
138616885,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]([C@@H](C)O)C(=O)NS(=O)(=O)C)Cl,8.301029996
138616626,IC50,CC(C)(CNCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC(C6)O)Cl)Cl)O,8.301029996
138616759,IC50,CC1=C(C=CC=C1OCCCNCC(C)(C)O)C2=C3CC[C@@H](C3=CC=C2)OC4=C(C=C(C(=C4)OCC5=CC(=CN=C5)C#N)CNCC6CCC(=O)N6)Cl,8.301029996
138616727,IC50,CC1=C(C=CC=C1OCCCN2C(CCCC2(C)C)(C)C)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@H]7CCC(=O)NC7)Cl,6.597738618
138617005,IC50,CCOC1=CC(=C(C=C1CN(C)CCC(=O)OC(C)C)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CCC5(C)C)C,6.597738618
138616658,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN5CC6(C5)C(=O)NC(=O)N6)Cl)C7=C(C(=CC=C7)OCCCN8CCC(CC8)F)Cl,8.301029996
138616780,IC50,CCOC1=CC(=C(C=C1CN(C)CC(C)(C)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CCC5(C)C)C,6.597738618
138616965,IC50,C[C@](CO)(C(=O)O)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3[C@H](CC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC(C6)O)Cl)F)Cl,8.301029996
138616575,IC50,C1CC(=O)N[C@H]1CNCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC(C7)(F)F)Cl)Cl,6.597738618
138616651,IC50,C1C[C@H]([C@@H](C1)O)NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC8(C7)CC(C8)O)Cl)Cl,8.301029996
141659969,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)(C)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]([C@@H](C)O)C(=O)O)Cl,8.301029996
138616657,IC50,C1C[C@H]([C@@H](C1)O)NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC8(C7)CC(C8)(F)F)Cl)Cl,8.301029996
138616535,IC50,C1CC[C@@H]([C@@H](C1)NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC(C7)F)Cl)Cl)O,8.301029996
138616661,IC50,CC1=C(C=CC=C1OCCCN2CCC[C@H]2CO)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]([C@@H](C)O)C(=O)O)Cl,8.301029996
138616589,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CNCC7CCC(=O)N7)Cl,8.301029996
138616630,IC50,CCCC(CO)(C(=O)O)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC(C6)O)Cl)Cl,8.301029996
138616644,IC50,CC1(CCN(CC1)CCCOC2=CC=CC(=C2Cl)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]7CCCC[C@@H]7O)Cl)F,8.301029996
138616660,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN5CCC6(C5)C(=O)NC(=O)N6)Cl)C7=C(C(=CC=C7)OCCCN8CC9(C8)CC(C9)O)Cl,6.597738618
138616506,IC50,CN1CCC(C1)COC2=CC=CC(=C2Cl)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CNC[C@@H]7CCC(=O)N7)Cl,8.301029996
138616765,IC50,CCOC1=CC(=C(C=C1CN(C)CCCC(=O)OC)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CCC5(C)C)C,6.597738618
138616925,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@H]7CCC[C@@H]7O)Cl,8.301029996
138616683,IC50,CCOC1=CC(=C(C=C1CNCC2CCC(=O)N2C)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC6(C)C)C,6.597738618
138617016,IC50,CCOC1=CC(=C(C=C1CN2CCCC[C@@H]2C(=O)O)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6[C@@H](CC[C@H]6C)C)C,6.597738618
138616582,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CNCC5CCC(=O)N5)Cl)C6=C(C(=CC=C6)OCCCN7CCC(CC7)F)C#N,6.597738618
138616718,IC50,CCOC1=CC(=C(C=C1CN2CCC[C@@H](C2)C(=O)O)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6[C@@H](CC[C@H]6C)C)C,6.597738618
137458987,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OC)CN[C@H]6CCC(=O)NC6)Cl,6.597738618
138616671,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN5CC6(C5)C(=O)NC(=O)N6)Cl)C7=C(C(=CC=C7)OCCCN8CC9(C8)CC(C9)F)Cl,6.597738618
138616554,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN[C@@H](CO)C(=O)O)Cl)C5=C(C(=CC=C5)OCCCN6CCC(CC6)O)Cl,8.301029996
138616720,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4C[C@@H]([C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]7CCCC[C@@H]7O)Cl)F,8.301029996
138616709,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)(C#N)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@H]7CCC(=O)NC7)Cl,6.597738618
138616728,IC50,CCOC1=CC(=C(C=C1CN2CCCC[C@H]2C(=O)O)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC[C@H](C6)O)C,6.597738618
138616650,IC50,C[C@H]([C@@H](C(=O)NS(=O)(=O)C)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)F)Cl)Cl)O,8.301029996
138616741,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN5CC(C5)C(=O)O)Cl)C6=C(C(=CC=C6)OCCCN7CCC(CC7)F)Cl,8.301029996
138616543,IC50,CCOC1=CC(=C(C=C1CN[C@@H]([C@@H](C)O)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CC[C@H](C5)O)C,8.301029996
138616785,IC50,COC1=CC(=C(C=C1CN[C@@H]2CCCC[C@@H]2O)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)F)Cl,6.597738618
138616930,IC50,CCN1CCC(C1)COC2=CC=CC(=C2Cl)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@H]7CCC(=O)NC7)Cl,8.301029996
138616730,IC50,CC1=C(C=CC=C1OCCCN2CCC2(C)C)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@H]7CCC(=O)NC7)Cl,8.301029996
138617023,IC50,C1CC(=O)N[C@H]1CNCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCC(=O)N)Cl)Cl,6.597738618
138617066,IC50,CCOC1=CC(=C(C=C1CN2CC(C2)(C)C#N)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC6(C)C)C,6.597738618
138616610,IC50,CCOC1=CC(=C(C=C1CN[C@@H]2CCCC[C@@H]2O)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC(C6)O)Cl,6.597738618
138616737,IC50,CCOC1=CC(=C(C=C1CNC[C@@H]2CCC(=O)N2)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC[C@H]6C(C)C)C,6.597738618
156596024,IC50,C1CC(=O)N[C@H]1CNCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC8(C7)CC(C8)F)Cl)Cl,8.301029996
138616679,IC50,C[C@](CO)(C(=O)O)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)O)Cl)Cl,8.301029996
138616583,IC50,CCOC1=CC(=C(C=C1CNC(C)(CO)CO)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CC[C@H](C5)O)C,8.301029996
138616764,IC50,CC1=C(C=CC=C1OCCCN2CC(C2)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CNCC7CCC(=O)N7)Cl,8.301029996
138616743,IC50,C[C@@H]1CC[C@H](N1CCCOC2=CC=CC(=C2C)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@H]7CCC(=O)NC7)Cl)C,8.301029996
138616742,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H](CN=C(N)N)C(=O)O)Cl,8.301029996
138616662,IC50,CCN1CCC(C1)COC2=CC=CC(=C2Cl)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CNC[C@@H]7CCC(=O)N7)Cl,8.301029996
138616768,IC50,CCOC1=CC(=C(C=C1CNC[C@@H]2CCC(=O)N2)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN(C)C(C)(C)C)C,8.301029996
138616552,IC50,CCOC1=CC(=C(C=C1CN(C)CCCCC(=O)OC)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CCC5(C)C)C,6.597738618
138616792,IC50,CC(CO)(C(=O)O)NCC1=CC(=C(C=C1OCC2=CN=CC=C2)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC(C6)O)Cl)Cl,8.301029996
138616967,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)(C)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OC)CN[C@H]6CCC(=O)NC6)Cl,6.597738618
138617070,IC50,CCOC1=CC(=C(C=C1CNC[C@@H]2CCC(=O)N2)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6[C@@H](CC[C@H]6C)C)C,8.301029996
138617087,IC50,CCOC1=CC(=C(C=C1CN(C)CCC2=NNN=N2)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC6(C)C)C,6.597738618
138616777,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C(=O)N)CN(C)CCC(=O)O)Cl,8.301029996
138616654,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2(C)C)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@H]7CCC(=O)NC7)Cl,8.301029996
138616755,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN7CCC(CC7)(C)O)Cl,8.301029996
138616479,IC50,CCOC1=CC(=C(C=C1CNC[C@H]2CCC(=O)N2)Cl)O[C@H]3[C@H](CC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)F)Cl)F,6.597738618
156376040,IC50,C1CC(=O)N[C@@H]1CNCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC(C7)F)Cl)Cl,8.301029996
138616609,IC50,CC1=C(C=CC=C1OCCCN2CC3(C2)CC(C3)F)C4=C5CC[C@@H](C5=CC=C4)OC6=C(C=C(C(=C6)OCC7=CC(=CN=C7)C#N)CNCC8CCC(=O)N8)Cl,6.597738618
138617094,IC50,CCN(CCC(=O)O)CC1=CC(=C(C=C1OCC)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CCC5(C)C)C)Cl,6.597738618
138616750,IC50,C[C@H]1CC[C@@H](N1CCCOC2=CC=CC(=C2C)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@H]7CCC(=O)NC7)Cl)C,8.301029996
138616794,IC50,C1C[C@@H]([C@@H](C1)O)NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC8(C7)CC(C8)O)Cl)Cl,8.301029996
138616685,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4CC[C@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]([C@@H](C)O)C(=O)O)Cl,8.301029996
138616772,IC50,C1CCN(CC1)CCCOC2=CC=CC(=C2Cl)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CNC[C@H]7CCC(=O)N7)Cl,8.301029996
138616560,IC50,C[C@H]([C@@H](C(=O)O)NCC1=CC(=C(C=C1OCC2=CC(=CN=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CCC(CC6)O)F)Cl)O,8.301029996
156376109,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN5CC6(C5)C(=O)NC(=O)N6)Cl)C7=C(C(=CC=C7)OCCCN8CC9(C8)CC(C9)(F)F)Cl,6.597738618
138617009,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CNCC5CC(=O)NC5)Cl)C6=C(C(=CC=C6)OCCCN7CCC(CC7)F)Cl,8.301029996
141660006,IC50,C1C[C@@H]([C@H](C1)O)NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC8(C7)CC(C8)O)Cl)Cl,8.301029996
138616495,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)F)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN7CC8(C7)C(=O)NC(=O)N8)Cl,6.597738618
141660010,IC50,C1C[C@H]([C@H](C1)O)NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CC8(C7)CC(C8)F)Cl)Cl,8.301029996
138616663,IC50,CC1=C(C=CC=C1OCCCN2CCCCC2)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@@H]7CCCC[C@@H]7O)Cl,8.301029996
137443841,IC50,C[C@](CO)(C(=O)O)NCC1=CC(=C(C=C1C2=CN=CC(=C2)C#N)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6CC(C6)O)Cl)Cl,8.301029996
138616498,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4CCC(C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CN=C6)C#N)CN[C@@H]([C@@H](C)O)C(=O)O)Cl,8.301029996
137458795,IC50,CCOC1=CC(=C(C=C1CN(C)CCCCC(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CCC5(C)C)C,6.597738618
138616646,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CNC(CO)CO)Cl)C5=C(C(=CC=C5)OCCCN6CCC(CC6)O)Cl,8.301029996
137459135,IC50,CCOC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CC[C@H](C5)O)C,8.301029996
138616756,IC50,C1CC[C@@H]([C@@H](C1)NCC2=CC(=C(C=C2OCC3=CC(=CN=C3)C#N)O[C@H]4CCC5=C(C=CC=C45)C6=C(C(=CC=C6)OCCCN7CCC(CC7)F)Cl)Cl)O,8.301029996
138616708,IC50,CCOC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CCC(CC5)F)C,8.301029996
138616577,IC50,CCOC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OCCCN5CC6(C5)CC(C6)O)C,8.301029996
138617035,IC50,CCOC1=CC(=C(C=C1CN2CCC(CC2)C(=O)O)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=C(C(=CC=C5)OCCCN6[C@@H](CC[C@H]6C)C)C,6.597738618
138616516,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)F)C3=C4C[C@H]([C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@H]7CCC(=O)NC7)Cl)F,6.597738618
138616676,IC50,CC1=C(C=CC=C1OCCCN2CCC(CC2)O)C3=C4CCC(C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@@H](CO)C(=O)O)Cl,8.301029996
138616514,IC50,CC1=C(C=CC=C1OCCCN2CCCC2(C)C)C3=C4CC[C@@H](C4=CC=C3)OC5=C(C=C(C(=C5)OCC6=CC(=CC(=C6)C#N)C#N)CN[C@H]7CCC(=O)NC7)Cl,8.301029996
